year,month,date,T2m,T500,SPFH2m,PWAT,APCP,TCDC,DLWRF,ULWRF,DSWRF,USWRF,PRMSL,CSDSF,CSUSF,CSDLF,CSULF,CDUVB,DUVB,ALBDO,CRE_SW,CRE_LW,CRE_net
1993,10,1993-10-01,287.52006751846903,257.8191403334555,0.0095160418358561,23.23237341246281,0.5137943248118586,58.169292449002576,337.8177517558688,396.7599249697721,194.7999256486981,25.671564800939365,101142.99582373752,247.58093368904716,32.2731567664003,311.64880892477737,396.77184500037527,3.984109421142415,3.3502419102933296,11.01696944878985,-46.17941607488814,26.180862861694607,-19.99855321319353
1993,11,1993-11-01,286.2462699544454,257.3559396162266,0.0093450368195389,22.72103947744572,0.5103960528703726,59.729299033539945,332.9907143418489,390.78492220421526,198.0115995907236,29.36679722940243,101154.83448830608,252.8155031048029,36.245717183327486,306.6343046147681,390.792367817793,4.097175054306861,3.429641203530694,11.134777661502332,-47.92498356015426,26.363855340658517,-21.561128219495743
1993,12,1993-12-01,285.7099592161915,257.44587430251414,0.00932243547177,22.650612411761,0.5082457236625977,59.81888417910774,330.90603009605337,388.1155068145108,199.3642211052872,29.76665726358084,101152.34393836957,255.7312846451619,36.36410407217914,304.864875693498,388.1137781211566,4.1641496408357686,3.4669094960561573,10.617367820761832,-49.769616731276386,26.03942570920117,-23.730191022075218
1994,1,1994-01-01,285.4940374514651,257.3264413279624,0.0093189298967198,22.479923208800223,0.5023306838506603,59.025242045862285,329.5553155455674,387.553741638954,200.11752809224149,28.38368633263395,101155.0848636556,255.2550084738621,34.6304489961221,304.281665682678,387.5460168084285,4.168824644585957,3.48435152681606,10.782319903992962,-48.890717718132436,25.26592503236384,-23.624792685768597
1994,2,1994-02-01,285.4699837428366,257.42952838664166,0.0093833747049472,22.765352121910123,0.497255693361457,58.41976253488986,329.7698361565302,387.4713218166304,198.66677147813672,27.04721048971479,101164.31301401036,252.53386623092504,33.344844800586785,304.693504582778,387.4546308747332,4.103948504448581,3.442542987232577,11.600017906180332,-47.569460441916306,25.05964063185496,-22.509819810061344
1994,3,1994-03-01,286.3968899116508,257.35221722268176,0.009509969275316,22.937297766369444,0.5003236427085623,57.97246163693795,333.33030765867164,392.1064285882496,198.36432939852105,26.652475333429003,101160.07415181935,248.56636552316672,33.351600301568375,308.05292704279924,392.09000114857895,4.013929370883714,3.408959771738249,12.041368809191216,-43.502911156506315,25.260953176201724,-18.24195798030459
1994,4,1994-04-01,287.5222739560985,257.70385568284706,0.0096778201666924,23.50895727628425,0.5063889284373578,57.2836092263037,337.57483946036746,396.9974232889726,197.1348105344154,27.35688364905419,101144.31448680832,244.41186951022144,34.23930700103795,312.6362145766024,396.9966560631504,3.919514663347412,3.3578047438384435,11.453070400520383,-40.39463562382227,24.937857657942857,-15.45677796587941
1994,5,1994-05-01,288.4196189267365,258.36584284719595,0.0098593412691931,24.233517734856093,0.5163790658386543,57.86641187317373,342.4155832109126,401.5192071508624,192.31682803480757,27.109947399693656,101138.84834855284,240.44852741040103,34.328608495764186,316.9220024909216,401.5293460581239,3.844508020784902,3.2703868378777123,10.194843044784983,-40.91303827952294,25.50371962725245,-15.409318652270485
1994,6,1994-06-01,289.16841096491686,259.2260084363365,0.0100304093396592,24.821026491713823,0.5284049827285804,58.31769147279839,346.72287442893366,404.940814407942,187.0087036538881,24.63318441439846,101130.21446760722,237.49424847937885,31.977253866398367,320.8720235089563,404.9535818914485,3.8049788419083503,3.1944667348282807,8.991638957908904,-43.14147537349086,25.863618403483827,-17.277856970007036
1994,7,1994-07-01,289.40539650097185,259.69034356514965,0.010206667620548,25.619717580053678,0.5332265499854413,58.02067390448827,348.6774433345323,406.2948225196956,185.1647301958997,22.27391587394377,101133.82124398265,235.89126165355995,29.03817666187536,323.3692062259255,406.3065292343919,3.796079411715672,3.175341230027078,8.678877550816278,-43.96227066972867,25.319943823303163,-18.642326846425505
1994,8,1994-08-01,289.2068694752913,259.3572911165446,0.0101946014149806,25.46533864146744,0.5164858641078333,58.52008302624489,348.351990914288,405.5769593792568,185.8432606423966,21.144946276258203,101132.11321656458,237.6301689434118,27.57019653908249,322.3707413570239,405.5909175129749,3.823377789514801,3.1963754519744554,9.214085153798097,-45.36165803819091,25.995207690982227,-19.366450347208684
