var,lambda,log_lambda,coef
CSDLF,0.1674401412284394,-1.7871293573877525,0.5751686556984106
CSDLF,0.1795405750880349,-1.717354051539448,0.5656969380703771
CSDLF,0.192515473687783,-1.647578745691144,0.5480059086146003
CSDLF,0.20642803216520053,-1.5778034398428396,0.5290366173516917
CSDLF,0.22134601259483722,-1.5080281339945352,0.5086962110560713
CSDLF,0.23734207402812835,-1.4382528281462297,0.48688591959783645
CSDLF,0.2544941263843096,-1.3684775222979255,0.4634997687959856
CSDLF,0.27288570991604777,-1.2987022164496211,0.4384232520969219
CSDLF,0.29260640209799543,-1.2289269106013168,0.4162741146276042
CSDLF,0.3137522539200532,-1.1591516047530124,0.3936199396722579
CSDLF,0.33642625771033297,-1.089376298904708,0.36932844026690637
CSDLF,0.3607388487663878,-1.0196009930564036,0.3452891324897405
CSDLF,0.3868084432379367,-0.9498256872080992,0.32445695107791
CSDLF,0.41476201488088016,-0.880050381359795,0.3021411068754501
CSDLF,0.4447357134917257,-0.8102750755114906,0.27822458906209546
CSDLF,0.4768755280345517,-0.7404997696631863,0.2525382885463442
CSDLF,0.5113379976903147,-0.6707244638148819,0.22501287213690038
CSDLF,0.5482909742917148,-0.6009491579665776,0.19550068096377915
CSDLF,0.5879144398571106,-0.5311738521182732,0.16373509627410254
CSDLF,0.6304013832053391,-0.4613985462699689,0.12473152646999575
CSDLF,0.6759587399210549,-0.3916232404216634,0.06116997652698
CSDLF,0.724808400248748,-0.32184793457335914,0.0
CSDLF,0.7771882898244715,-0.25207262872505476,0.0
CSDLF,0.83335352850904,-0.18229732287675038,0.0
CSDLF,0.893577672966889,-0.11252201702844604,0.0
CSDLF,0.958154049042655,-0.042746711180141735,0.0
CSDLF,1.0273971804249107,0.027028594668162688,0.0
CSDLF,1.1016443205554576,0.0968039005164669,0.0
CSDLF,1.1812570952454506,0.16657920636477141,0.0
CSDLF,1.2666232639988229,0.2363545122130756,0.0
CSDLF,1.3581586086216662,0.3061298180613801,0.0
CSDLF,1.456308958316159,0.375905123909684,0.0
CSULF,0.0014563089583161596,-6.531850155072453,-2.222316667271471
CSULF,0.001561552361122416,-6.462074849224148,-2.219030139960716
CSULF,0.001674401412284394,-6.392299543375844,-2.215506792855481
CSULF,0.001795405750880349,-6.3225242375275394,-2.2116713707665587
CSULF,0.00192515473687783,-6.2527489316792355,-2.207087707203893
CSULF,0.0020642803216520053,-6.182973625830931,-2.202399670315304
CSULF,0.002213460125948372,-6.113198319982627,-2.1975802230540915
CSULF,0.002373420740281281,-6.043423014134322,-2.1924051495098906
CSULF,0.002544941263843094,-5.973647708286018,-2.1868529678051356
CSULF,0.0027288570991604753,-5.903872402437713,-2.18089440872475
CSULF,0.0029260640209799547,-5.834097096589408,-2.1745535274677015
CSULF,0.0031375225392005317,-5.7643217907411035,-2.1644179824438092
CSULF,0.0033642625771033293,-5.6945464848928,-2.152995072195638
CSULF,0.0036073884876638776,-5.624771179044495,-2.1406390517550498
CSULF,0.003868084432379367,-5.554995873196191,-2.127412854605147
CSULF,0.0041476201488088015,-5.485220567347886,-2.1132287335661566
CSULF,0.004447357134917257,-5.415445261499582,-2.098018608459256
CSULF,0.004768755280345517,-5.345669955651277,-2.081707905409847
CSULF,0.005113379976903147,-5.275894649802973,-2.064275090050258
CSULF,0.005482909742917148,-5.206119343954669,-2.0461749798943205
CSULF,0.005879144398571105,-5.1363440381063645,-2.026766595683916
CSULF,0.006304013832053391,-5.066568732258061,-2.0059545340016443
CSULF,0.006759587399210549,-4.996793426409755,-1.983660280714693
CSULF,0.007248084002487481,-4.92701812056145,-1.9599908873151188
CSULF,0.007771882898244715,-4.857242814713146,-1.9342192845582347
CSULF,0.008333535285090399,-4.787467508864842,-1.906767094454521
CSULF,0.008935776729668889,-4.717692203016537,-1.878669949518541
CSULF,0.00958154049042655,-4.647916897168233,-1.848921922230217
CSULF,0.010273971804249106,-4.578141591319929,-1.8211527013123425
CSULF,0.011016443205554576,-4.508366285471625,-1.7913594928386243
CSULF,0.011812570952454506,-4.43859097962332,-1.759401841118223
CSULF,0.01266623263998823,-4.368815673775016,-1.725089546573517
CSULF,0.01358158608621666,-4.299040367926711,-1.6883960592441603
CSULF,0.014563089583161597,-4.229265062078407,-1.6489730984587718
CSULF,0.015615523611224159,-4.159489756230102,-1.6067157742509168
CSULF,0.016744014122843938,-4.089714450381798,-1.5615025040452712
CSULF,0.017954057508803488,-4.0199391445334935,-1.512935438057671
CSULF,0.01925154736877831,-3.950163838685189,-1.4608667309242924
CSULF,0.020642803216520064,-3.880388532836885,-1.4050383558721053
CSULF,0.022134601259483733,-3.8106132269885804,-1.3650278704682137
CSULF,0.02373420740281282,-3.740837921140276,-1.340819369830447
CSULF,0.02544941263843095,-3.6710626152919716,-1.314783290971285
CSULF,0.027288570991604765,-3.6012873094436673,-1.28697354572941
CSULF,0.02926064020979953,-3.531512003595363,-1.2567351146079062
CSULF,0.03137522539200532,-3.461736697747058,-1.2212168286296057
CSULF,0.033642625771033295,-3.3919613918987537,-1.1821664465027377
CSULF,0.036073884876638776,-3.3221860860504493,-1.140373375562557
CSULF,0.03868084432379367,-3.252410780202145,-1.095370843343587
CSULF,0.04147620148808802,-3.1826354743538405,-1.0470970470342824
CSULF,0.04447357134917257,-3.112860168505536,-0.9953005681035815
CSULF,0.04768755280345517,-3.0430848626572318,-0.9397746691050871
CSULF,0.05113379976903147,-2.973309556808928,-0.8800770135322916
CSULF,0.05482909742917148,-2.903534250960623,-0.8004527655543462
CSULF,0.05879144398571109,-2.833758945112318,-0.7124065069934349
CSULF,0.06304013832053394,-2.7639836392640142,-0.6225839246672746
CSULF,0.06759587399210545,-2.69420833341571,-0.5323567083448659
CSULF,0.07248084002487477,-2.624433027567405,-0.4356094850721704
CSULF,0.07771882898244711,-2.554657721719101,-0.3318169555276319
CSULF,0.08333535285090395,-2.4848824158707967,-0.220554994665483
CSULF,0.08935776729668884,-2.4151071100224923,-0.10030563245111274
CSULF,0.0958154049042655,-2.3453318041741875,-0.0
CSULF,0.10273971804249106,-2.275556498325883,-0.0
CSULF,0.11016443205554577,-2.2057811924775788,-0.0
CSULF,0.11812570952454506,-2.1360058866292744,-0.0
CSULF,0.12666232639988229,-2.06623058078097,-0.0
CSULF,0.1358158608621666,-1.9964552749326656,-0.0
CSULF,0.14563089583161595,-1.9266799690843612,-0.0
CSULF,0.1561552361122416,-1.8569046632360569,-0.0
CSULF,0.1674401412284394,-1.7871293573877525,-0.0
CSULF,0.1795405750880349,-1.717354051539448,-0.0
CSULF,0.192515473687783,-1.647578745691144,-0.0
CSULF,0.20642803216520053,-1.5778034398428396,0.0
CSULF,0.22134601259483722,-1.5080281339945352,0.0
CSULF,0.23734207402812835,-1.4382528281462297,0.0
CSULF,0.2544941263843096,-1.3684775222979255,0.0
CSULF,0.27288570991604777,-1.2987022164496211,0.0
CSULF,0.29260640209799543,-1.2289269106013168,0.0
CSULF,0.3137522539200532,-1.1591516047530124,0.0
CSULF,0.33642625771033297,-1.089376298904708,0.0
CSULF,0.3607388487663878,-1.0196009930564036,0.0
CSULF,0.3868084432379367,-0.9498256872080992,0.0
CSULF,0.41476201488088016,-0.880050381359795,0.0
CSULF,0.4447357134917257,-0.8102750755114906,0.0
CSULF,0.4768755280345517,-0.7404997696631863,0.0
CSULF,0.5113379976903147,-0.6707244638148819,0.0
CSULF,0.5482909742917148,-0.6009491579665776,0.0
CSULF,0.5879144398571106,-0.5311738521182732,0.0
CSULF,0.6304013832053391,-0.4613985462699689,0.0
CSULF,0.6759587399210549,-0.3916232404216634,0.0
CSULF,0.724808400248748,-0.32184793457335914,0.0
CSULF,0.7771882898244715,-0.25207262872505476,0.0
CSULF,0.83335352850904,-0.18229732287675038,0.0
CSULF,0.893577672966889,-0.11252201702844604,0.0
CSULF,0.958154049042655,-0.042746711180141735,0.0
CSULF,1.0273971804249107,0.027028594668162688,0.0
CSULF,1.1016443205554576,0.0968039005164669,0.0
CSULF,1.1812570952454506,0.16657920636477141,0.0
CSULF,1.2666232639988229,0.2363545122130756,0.0
CSULF,1.3581586086216662,0.3061298180613801,0.0
CSULF,1.456308958316159,0.375905123909684,0.0
CDUVB,0.0014563089583161596,-6.531850155072453,-1.2670284487131402
CDUVB,0.001561552361122416,-6.462074849224148,-1.3027466057202586
CDUVB,0.001674401412284394,-6.392299543375844,-1.341067338450511
CDUVB,0.001795405750880349,-6.3225242375275394,-1.3801961196317452
CDUVB,0.00192515473687783,-6.2527489316792355,-1.417193706100059
CDUVB,0.0020642803216520053,-6.182973625830931,-1.4592212916389773
CDUVB,0.002213460125948372,-6.113198319982627,-1.507178312994663
CDUVB,0.002373420740281281,-6.043423014134322,-1.5584215535343047
CDUVB,0.002544941263843094,-5.973647708286018,-1.6132763588825467
CDUVB,0.0027288570991604753,-5.903872402437713,-1.6719801194082595
CDUVB,0.0029260640209799547,-5.834097096589408,-1.7347659882957287
CDUVB,0.0031375225392005317,-5.7643217907411035,-1.740087843982424
CDUVB,0.0033642625771033293,-5.6945464848928,-1.7394032245754658
CDUVB,0.0036073884876638776,-5.624771179044495,-1.7380306293538503
CDUVB,0.003868084432379367,-5.554995873196191,-1.736432452443935
CDUVB,0.0041476201488088015,-5.485220567347886,-1.7347266378882924
CDUVB,0.004447357134917257,-5.415445261499582,-1.7329001287382981
CDUVB,0.004768755280345517,-5.345669955651277,-1.730947102185207
CDUVB,0.005113379976903147,-5.275894649802973,-1.7285448018120086
CDUVB,0.005482909742917148,-5.206119343954669,-1.7240583171112942
CDUVB,0.005879144398571105,-5.1363440381063645,-1.7192486323316387
CDUVB,0.006304013832053391,-5.066568732258061,-1.7140977116999192
CDUVB,0.006759587399210549,-4.996793426409755,-1.7085858478475129
CDUVB,0.007248084002487481,-4.92701812056145,-1.702987739388662
CDUVB,0.007771882898244715,-4.857242814713146,-1.697312516587138
CDUVB,0.008333535285090399,-4.787467508864842,-1.692607172050596
CDUVB,0.008935776729668889,-4.717692203016537,-1.688960740403765
CDUVB,0.00958154049042655,-4.647916897168233,-1.6845197512131025
CDUVB,0.010273971804249106,-4.578141591319929,-1.6785054019909358
CDUVB,0.011016443205554576,-4.508366285471625,-1.672055265865628
CDUVB,0.011812570952454506,-4.43859097962332,-1.665138237568779
CDUVB,0.01266623263998823,-4.368815673775016,-1.6577183219459193
CDUVB,0.01358158608621666,-4.299040367926711,-1.649768759759212
CDUVB,0.014563089583161597,-4.229265062078407,-1.6412395175654093
CDUVB,0.015615523611224159,-4.159489756230102,-1.6320948665961306
CDUVB,0.016744014122843938,-4.089714450381798,-1.6222955207905783
CDUVB,0.017954057508803488,-4.0199391445334935,-1.6117826478957473
CDUVB,0.01925154736877831,-3.950163838685189,-1.6005103412811943
CDUVB,0.020642803216520064,-3.880388532836885,-1.5884236014995432
CDUVB,0.022134601259483733,-3.8106132269885804,-1.5730377834451412
CDUVB,0.02373420740281282,-3.740837921140276,-1.5542616389769888
CDUVB,0.02544941263843095,-3.6710626152919716,-1.5341267743578684
CDUVB,0.027288570991604765,-3.6012873094436673,-1.5125395572682883
CDUVB,0.02926064020979953,-3.531512003595363,-1.4903005507088996
CDUVB,0.03137522539200532,-3.461736697747058,-1.4643325870381525
CDUVB,0.033642625771033295,-3.3919613918987537,-1.4349242376976747
CDUVB,0.036073884876638776,-3.3221860860504493,-1.4033653276060765
CDUVB,0.03868084432379367,-3.252410780202145,-1.3695408261484998
CDUVB,0.04147620148808802,-3.1826354743538405,-1.3332733661438219
CDUVB,0.04447357134917257,-3.112860168505536,-1.2943978541251526
CDUVB,0.04768755280345517,-3.0430848626572318,-1.252712533760912
CDUVB,0.05113379976903147,-2.973309556808928,-1.2080860843676047
CDUVB,0.05482909742917148,-2.903534250960623,-1.1643783127622889
CDUVB,0.05879144398571109,-2.833758945112318,-1.1182342219736188
CDUVB,0.06304013832053394,-2.7639836392640142,-1.0744584046004197
CDUVB,0.06759587399210545,-2.69420833341571,-1.0351483886235404
CDUVB,0.07248084002487477,-2.624433027567405,-0.9929974094315425
CDUVB,0.07771882898244711,-2.554657721719101,-0.947815137980844
CDUVB,0.08333535285090395,-2.4848824158707967,-0.8993582977587181
CDUVB,0.08935776729668884,-2.4151071100224923,-0.8480415092258858
CDUVB,0.0958154049042655,-2.3453318041741875,-0.7884650451852893
CDUVB,0.10273971804249106,-2.275556498325883,-0.7098436092774564
CDUVB,0.11016443205554577,-2.2057811924775788,-0.6259074627308004
CDUVB,0.11812570952454506,-2.1360058866292744,-0.5359135329566161
CDUVB,0.12666232639988229,-2.06623058078097,-0.4969671991721594
CDUVB,0.1358158608621666,-1.9964552749326656,-0.48295682587701577
CDUVB,0.14563089583161595,-1.9266799690843612,-0.46134339657239715
CDUVB,0.1561552361122416,-1.8569046632360569,-0.43770981140385923
CDUVB,0.1674401412284394,-1.7871293573877525,-0.412346780326898
CDUVB,0.1795405750880349,-1.717354051539448,-0.38943939080700857
CDUVB,0.192515473687783,-1.647578745691144,-0.3655957797811717
CDUVB,0.20642803216520053,-1.5778034398428396,-0.3400477175817148
CDUVB,0.22134601259483722,-1.5080281339945352,-0.312631884577772
CDUVB,0.23734207402812835,-1.4382528281462297,-0.28323976423918423
CDUVB,0.2544941263843096,-1.3684775222979255,-0.2517494651470534
CDUVB,0.27288570991604777,-1.2987022164496211,-0.21795721553193456
CDUVB,0.29260640209799543,-1.2289269106013168,-0.18576512910194037
CDUVB,0.3137522539200532,-1.1591516047530124,-0.15220001921912565
CDUVB,0.33642625771033297,-1.089376298904708,-0.11620462319217596
CDUVB,0.3607388487663878,-1.0196009930564036,-0.0857403620298519
CDUVB,0.3868084432379367,-0.9498256872080992,-0.07578564236103388
CDUVB,0.41476201488088016,-0.880050381359795,-0.0651092203004882
CDUVB,0.4447357134917257,-0.8102750755114906,-0.053659889314170144
CDUVB,0.4768755280345517,-0.7404997696631863,-0.041387815448617686
CDUVB,0.5113379976903147,-0.6707244638148819,-0.028226939382723575
CDUVB,0.5482909742917148,-0.6009491579665776,-0.014114692784698455
CDUVB,0.5879144398571106,-0.5311738521182732,-0.0
CDUVB,0.6304013832053391,-0.4613985462699689,-0.0
CDUVB,0.6759587399210549,-0.3916232404216634,-0.0
CDUVB,0.724808400248748,-0.32184793457335914,-0.0
CDUVB,0.7771882898244715,-0.25207262872505476,-0.0
CDUVB,0.83335352850904,-0.18229732287675038,-0.0
CDUVB,0.893577672966889,-0.11252201702844604,-0.0
CDUVB,0.958154049042655,-0.042746711180141735,-0.0
CDUVB,1.0273971804249107,0.027028594668162688,-0.0
CDUVB,1.1016443205554576,0.0968039005164669,-0.0
CDUVB,1.1812570952454506,0.16657920636477141,-0.0
CDUVB,1.2666232639988229,0.2363545122130756,0.0
CDUVB,1.3581586086216662,0.3061298180613801,0.0
CDUVB,1.456308958316159,0.375905123909684,0.0
DUVB,0.0014563089583161596,-6.531850155072453,-0.6588590757071076
DUVB,0.001561552361122416,-6.462074849224148,-0.6094218133064893
DUVB,0.001674401412284394,-6.392299543375844,-0.5563856527192694
DUVB,0.001795405750880349,-6.3225242375275394,-0.5020361482707368
DUVB,0.00192515473687783,-6.2527489316792355,-0.4505279511206041
DUVB,0.0020642803216520053,-6.182973625830931,-0.39195206241211267
DUVB,0.002213460125948372,-6.113198319982627,-0.32542720031922323
DUVB,0.002373420740281281,-6.043423014134322,-0.2543378328494912
DUVB,0.002544941263843094,-5.973647708286018,-0.17823543794703994
DUVB,0.0027288570991604753,-5.903872402437713,-0.09678899932986991
DUVB,0.0029260640209799547,-5.834097096589408,-0.009710983097557585
DUVB,0.0031375225392005317,-5.7643217907411035,-0.0
DUVB,0.0033642625771033293,-5.6945464848928,-0.0
DUVB,0.0036073884876638776,-5.624771179044495,-0.0
DUVB,0.003868084432379367,-5.554995873196191,-0.0
DUVB,0.0041476201488088015,-5.485220567347886,-0.0
DUVB,0.004447357134917257,-5.415445261499582,-0.0
DUVB,0.004768755280345517,-5.345669955651277,-0.0
DUVB,0.005113379976903147,-5.275894649802973,-0.0
DUVB,0.005482909742917148,-5.206119343954669,-0.0
DUVB,0.005879144398571105,-5.1363440381063645,-0.0
DUVB,0.006304013832053391,-5.066568732258061,-0.0
DUVB,0.006759587399210549,-4.996793426409755,-0.0
DUVB,0.007248084002487481,-4.92701812056145,-0.0
DUVB,0.007771882898244715,-4.857242814713146,-0.0
DUVB,0.008333535285090399,-4.787467508864842,-0.0
DUVB,0.008935776729668889,-4.717692203016537,-0.0
DUVB,0.00958154049042655,-4.647916897168233,-0.0
DUVB,0.010273971804249106,-4.578141591319929,-0.0
DUVB,0.011016443205554576,-4.508366285471625,-0.0
DUVB,0.011812570952454506,-4.43859097962332,-0.0
DUVB,0.01266623263998823,-4.368815673775016,-0.0
DUVB,0.01358158608621666,-4.299040367926711,-0.0
DUVB,0.014563089583161597,-4.229265062078407,-0.0
DUVB,0.015615523611224159,-4.159489756230102,-0.0
DUVB,0.016744014122843938,-4.089714450381798,-0.0
DUVB,0.017954057508803488,-4.0199391445334935,-0.0
DUVB,0.01925154736877831,-3.950163838685189,-0.0
DUVB,0.020642803216520064,-3.880388532836885,-0.0
DUVB,0.022134601259483733,-3.8106132269885804,-0.0
DUVB,0.02373420740281282,-3.740837921140276,-0.0
DUVB,0.02544941263843095,-3.6710626152919716,-0.0
DUVB,0.027288570991604765,-3.6012873094436673,-0.0
DUVB,0.02926064020979953,-3.531512003595363,-0.0
DUVB,0.03137522539200532,-3.461736697747058,-0.0
DUVB,0.033642625771033295,-3.3919613918987537,-0.0
DUVB,0.036073884876638776,-3.3221860860504493,-0.0
DUVB,0.03868084432379367,-3.252410780202145,-0.0
DUVB,0.04147620148808802,-3.1826354743538405,-0.0
DUVB,0.04447357134917257,-3.112860168505536,-0.0
DUVB,0.04768755280345517,-3.0430848626572318,-0.0
DUVB,0.05113379976903147,-2.973309556808928,-0.0
DUVB,0.05482909742917148,-2.903534250960623,-0.0
DUVB,0.05879144398571109,-2.833758945112318,-0.0
DUVB,0.06304013832053394,-2.7639836392640142,-0.0
DUVB,0.06759587399210545,-2.69420833341571,-0.0
DUVB,0.07248084002487477,-2.624433027567405,-0.0
DUVB,0.07771882898244711,-2.554657721719101,-0.0
DUVB,0.08333535285090395,-2.4848824158707967,-0.0
DUVB,0.08935776729668884,-2.4151071100224923,-0.0
DUVB,0.0958154049042655,-2.3453318041741875,-0.0
DUVB,0.10273971804249106,-2.275556498325883,-0.0
DUVB,0.11016443205554577,-2.2057811924775788,-0.0
DUVB,0.11812570952454506,-2.1360058866292744,-0.0
DUVB,0.12666232639988229,-2.06623058078097,-0.0
DUVB,0.1358158608621666,-1.9964552749326656,-0.0
DUVB,0.14563089583161595,-1.9266799690843612,-0.0
DUVB,0.1561552361122416,-1.8569046632360569,-0.0
DUVB,0.1674401412284394,-1.7871293573877525,-0.0
DUVB,0.1795405750880349,-1.717354051539448,0.0
DUVB,0.192515473687783,-1.647578745691144,0.0
DUVB,0.20642803216520053,-1.5778034398428396,0.0
DUVB,0.22134601259483722,-1.5080281339945352,0.0
DUVB,0.23734207402812835,-1.4382528281462297,0.0
DUVB,0.2544941263843096,-1.3684775222979255,0.0
DUVB,0.27288570991604777,-1.2987022164496211,0.0
DUVB,0.29260640209799543,-1.2289269106013168,0.0
DUVB,0.3137522539200532,-1.1591516047530124,0.0
DUVB,0.33642625771033297,-1.089376298904708,0.0
DUVB,0.3607388487663878,-1.0196009930564036,0.0
DUVB,0.3868084432379367,-0.9498256872080992,0.0
DUVB,0.41476201488088016,-0.880050381359795,0.0
DUVB,0.4447357134917257,-0.8102750755114906,0.0
DUVB,0.4768755280345517,-0.7404997696631863,0.0
DUVB,0.5113379976903147,-0.6707244638148819,0.0
DUVB,0.5482909742917148,-0.6009491579665776,0.0
DUVB,0.5879144398571106,-0.5311738521182732,0.0
DUVB,0.6304013832053391,-0.4613985462699689,0.0
DUVB,0.6759587399210549,-0.3916232404216634,0.0
DUVB,0.724808400248748,-0.32184793457335914,0.0
DUVB,0.7771882898244715,-0.25207262872505476,0.0
DUVB,0.83335352850904,-0.18229732287675038,0.0
DUVB,0.893577672966889,-0.11252201702844604,0.0
DUVB,0.958154049042655,-0.042746711180141735,0.0
DUVB,1.0273971804249107,0.027028594668162688,0.0
DUVB,1.1016443205554576,0.0968039005164669,0.0
DUVB,1.1812570952454506,0.16657920636477141,0.0
DUVB,1.2666232639988229,0.2363545122130756,0.0
DUVB,1.3581586086216662,0.3061298180613801,0.0
DUVB,1.456308958316159,0.375905123909684,0.0
ALBDO,0.0014563089583161596,-6.531850155072453,-1.202542426562942
ALBDO,0.001561552361122416,-6.462074849224148,-1.1990090457997695
ALBDO,0.001674401412284394,-6.392299543375844,-1.1952233404374895
ALBDO,0.001795405750880349,-6.3225242375275394,-1.190828887167735
ALBDO,0.00192515473687783,-6.2527489316792355,-1.1866608644518728
ALBDO,0.0020642803216520053,-6.182973625830931,-1.1820224942272788
ALBDO,0.002213460125948372,-6.113198319982627,-1.1770471571386258
ALBDO,0.002373420740281281,-6.043423014134322,-1.171715573951652
ALBDO,0.002544941263843094,-5.973647708286018,-1.1659997804563595
ALBDO,0.0027288570991604753,-5.903872402437713,-1.1598736269062238
ALBDO,0.0029260640209799547,-5.834097096589408,-1.153245659153248
ALBDO,0.0031375225392005317,-5.7643217907411035,-1.1475033977263402
ALBDO,0.0033642625771033293,-5.6945464848928,-1.1431515694750183
ALBDO,0.0036073884876638776,-5.624771179044495,-1.137993056914441
ALBDO,0.003868084432379367,-5.554995873196191,-1.1322700915786919
ALBDO,0.0041476201488088015,-5.485220567347886,-1.1261495515391986
ALBDO,0.004447357134917257,-5.415445261499582,-1.1195924711958996
ALBDO,0.004768755280345517,-5.345669955651277,-1.1125725292549884
ALBDO,0.005113379976903147,-5.275894649802973,-1.1053625954338013
ALBDO,0.005482909742917148,-5.206119343954669,-1.0988698590346915
ALBDO,0.005879144398571105,-5.1363440381063645,-1.091908959604372
ALBDO,0.006304013832053391,-5.066568732258061,-1.0844512388752408
ALBDO,0.006759587399210549,-4.996793426409755,-1.0764461341007252
ALBDO,0.007248084002487481,-4.92701812056145,-1.0678759969423162
ALBDO,0.007771882898244715,-4.857242814713146,-1.0593280849239546
ALBDO,0.008333535285090399,-4.787467508864842,-1.0513391964487617
ALBDO,0.008935776729668889,-4.717692203016537,-1.0437412291666177
ALBDO,0.00958154049042655,-4.647916897168233,-1.0373552165934177
ALBDO,0.010273971804249106,-4.578141591319929,-1.0333710960103077
ALBDO,0.011016443205554576,-4.508366285471625,-1.0290948909505344
ALBDO,0.011812570952454506,-4.43859097962332,-1.0245069014858939
ALBDO,0.01266623263998823,-4.368815673775016,-1.0195764112410741
ALBDO,0.01358158608621666,-4.299040367926711,-1.01431346355641
ALBDO,0.014563089583161597,-4.229265062078407,-1.0086513430037007
ALBDO,0.015615523611224159,-4.159489756230102,-1.0025835799790253
ALBDO,0.016744014122843938,-4.089714450381798,-0.9961012303482194
ALBDO,0.017954057508803488,-4.0199391445334935,-0.989129276318731
ALBDO,0.01925154736877831,-3.950163838685189,-0.9816556199785423
ALBDO,0.020642803216520064,-3.880388532836885,-0.9736429955169416
ALBDO,0.022134601259483733,-3.8106132269885804,-0.9603345165579995
ALBDO,0.02373420740281282,-3.740837921140276,-0.9416349948741596
ALBDO,0.02544941263843095,-3.6710626152919716,-0.921567184509358
ALBDO,0.027288570991604765,-3.6012873094436673,-0.9000728827380879
ALBDO,0.02926064020979953,-3.531512003595363,-0.8771906138733059
ALBDO,0.03137522539200532,-3.461736697747058,-0.8504935973568638
ALBDO,0.033642625771033295,-3.3919613918987537,-0.8208712935710859
ALBDO,0.036073884876638776,-3.3221860860504493,-0.7891269021147379
ALBDO,0.03868084432379367,-3.252410780202145,-0.7550628596170166
ALBDO,0.04147620148808802,-3.1826354743538405,-0.7185461361132203
ALBDO,0.04447357134917257,-3.112860168505536,-0.6794022235292146
ALBDO,0.04768755280345517,-3.0430848626572318,-0.6374260585629147
ALBDO,0.05113379976903147,-2.973309556808928,-0.5923460705732954
ALBDO,0.05482909742917148,-2.903534250960623,-0.5433508823289802
ALBDO,0.05879144398571109,-2.833758945112318,-0.49083202019420136
ALBDO,0.06304013832053394,-2.7639836392640142,-0.4456302260589199
ALBDO,0.06759587399210545,-2.69420833341571,-0.41206424882242676
ALBDO,0.07248084002487477,-2.624433027567405,-0.37607256842336795
ALBDO,0.07771882898244711,-2.554657721719101,-0.3374778324229578
ALBDO,0.08333535285090395,-2.4848824158707967,-0.2960950818917112
ALBDO,0.08935776729668884,-2.4151071100224923,-0.25181150085227977
ALBDO,0.0958154049042655,-2.3453318041741875,-0.20735285253436125
ALBDO,0.10273971804249106,-2.275556498325883,-0.1722592392885756
ALBDO,0.11016443205554577,-2.2057811924775788,-0.13478536937486152
ALBDO,0.11812570952454506,-2.1360058866292744,-0.09460466520149838
ALBDO,0.12666232639988229,-2.06623058078097,-0.050576179149598284
ALBDO,0.1358158608621666,-1.9964552749326656,-0.002917183768903044
ALBDO,0.14563089583161595,-1.9266799690843612,-0.0
ALBDO,0.1561552361122416,-1.8569046632360569,-0.0
ALBDO,0.1674401412284394,-1.7871293573877525,-0.0
ALBDO,0.1795405750880349,-1.717354051539448,-0.0
ALBDO,0.192515473687783,-1.647578745691144,-0.0
ALBDO,0.20642803216520053,-1.5778034398428396,-0.0
ALBDO,0.22134601259483722,-1.5080281339945352,-0.0
ALBDO,0.23734207402812835,-1.4382528281462297,-0.0
ALBDO,0.2544941263843096,-1.3684775222979255,-0.0
ALBDO,0.27288570991604777,-1.2987022164496211,-0.0
ALBDO,0.29260640209799543,-1.2289269106013168,-0.0
ALBDO,0.3137522539200532,-1.1591516047530124,-0.0
ALBDO,0.33642625771033297,-1.089376298904708,-0.0
ALBDO,0.3607388487663878,-1.0196009930564036,-0.0
ALBDO,0.3868084432379367,-0.9498256872080992,-0.0
ALBDO,0.41476201488088016,-0.880050381359795,-0.0
ALBDO,0.4447357134917257,-0.8102750755114906,-0.0
ALBDO,0.4768755280345517,-0.7404997696631863,-0.0
ALBDO,0.5113379976903147,-0.6707244638148819,-0.0
ALBDO,0.5482909742917148,-0.6009491579665776,-0.0
ALBDO,0.5879144398571106,-0.5311738521182732,-0.0
ALBDO,0.6304013832053391,-0.4613985462699689,-0.0
ALBDO,0.6759587399210549,-0.3916232404216634,-0.0
ALBDO,0.724808400248748,-0.32184793457335914,-0.0
ALBDO,0.7771882898244715,-0.25207262872505476,-0.0
ALBDO,0.83335352850904,-0.18229732287675038,-0.0
ALBDO,0.893577672966889,-0.11252201702844604,-0.0
ALBDO,0.958154049042655,-0.042746711180141735,-0.0
ALBDO,1.0273971804249107,0.027028594668162688,-0.0
ALBDO,1.1016443205554576,0.0968039005164669,0.0
ALBDO,1.1812570952454506,0.16657920636477141,0.0
ALBDO,1.2666232639988229,0.2363545122130756,0.0
ALBDO,1.3581586086216662,0.3061298180613801,0.0
ALBDO,1.456308958316159,0.375905123909684,0.0
CRE_SW,0.0014563089583161596,-6.531850155072453,1.7937143859490718
CRE_SW,0.001561552361122416,-6.462074849224148,1.7579418394014394
CRE_SW,0.001674401412284394,-6.392299543375844,1.7196923459614124
CRE_SW,0.001795405750880349,-6.3225242375275394,1.6665411276080702
CRE_SW,0.00192515473687783,-6.2527489316792355,1.6124081968010888
CRE_SW,0.0020642803216520053,-6.182973625830931,1.551341957277627
CRE_SW,0.002213460125948372,-6.113198319982627,1.4826922651539152
CRE_SW,0.002373420740281281,-6.043423014134322,1.4093149772205527
CRE_SW,0.002544941263843094,-5.973647708286018,1.3307545005700923
CRE_SW,0.0027288570991604753,-5.903872402437713,1.2466662817043215
CRE_SW,0.0029260640209799547,-5.834097096589408,1.1567458333122902
